Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,2,3,631,630,839,902,US,1216,N424US,128,152,117,-23,1,TPA,PHL,920,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1514,1515,1737,1748,US,1240,N423US,143,153,125,-11,-1,TPA,PHL,920,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1224,1225,1451,1459,US,1714,N445US,147,154,126,-8,-1,TPA,PHL,920,7,14,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,741,740,944,1011,US,1869,N173US,123,151,110,-27,1,TPA,PHL,920,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,733,730,1016,1014,US,71,N660AW,283,284,258,2,3,TPA,PHX,1788,13,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1743,1730,2027,2006,US,1511,N171US,284,276,263,21,13,TPA,PHX,1788,9,12,0,,0,13,0,8,0,0
2008,1,2,3,1713,1715,1930,1934,US,864,N432US,137,139,118,-4,-2,TPA,PIT,873,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1235,1245,1337,1334,US,524,N334AW,62,49,29,3,-10,TUS,PHX,110,13,20,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1937,1845,2132,2040,WN,746,N759GS,55,55,41,52,52,ABQ,AMA,277,6,8,0,,0,0,0,0,0,52
2008,1,2,3,907,905,1447,1440,WN,2126,N450WN,220,215,204,7,2,ABQ,BWI,1670,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1459,1435,1729,1710,WN,45,N370SW,90,95,82,19,24,ABQ,DAL,580,3,5,0,,0,7,0,0,0,12
2008,1,2,3,658,655,923,930,WN,87,N346SW,85,95,77,-7,3,ABQ,DAL,580,2,6,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2132,2015,2356,2240,WN,230,N610WN,84,85,75,76,77,ABQ,DAL,580,4,5,0,,0,0,0,0,0,76
2008,1,2,3,1721,1630,1958,1905,WN,397,N282WN,97,95,81,53,51,ABQ,DAL,580,5,11,0,,0,0,0,2,0,51
2008,1,2,3,1349,1130,1626,1405,WN,438,N661SW,97,95,82,141,139,ABQ,DAL,580,3,12,0,,0,7,0,2,0,132
2008,1,2,3,1856,1810,2129,2045,WN,972,N674AA,93,95,79,44,46,ABQ,DAL,580,3,11,0,,0,9,0,0,0,35
2008,1,2,3,1306,1305,1534,1540,WN,1940,N302SW,88,95,80,-6,1,ABQ,DAL,580,3,5,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1722,1710,1955,1945,WN,2969,N365SW,93,95,81,10,12,ABQ,DAL,580,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1014,940,1242,1215,WN,3421,N389SW,88,95,79,27,34,ABQ,DAL,580,2,7,0,,0,1,0,0,0,26
2008,1,2,3,1804,1645,1908,1800,WN,294,N756SA,64,75,51,68,79,ABQ,DEN,349,6,7,0,,0,11,0,0,0,57
2008,1,2,3,640,635,748,750,WN,1218,N205WN,68,75,52,-2,5,ABQ,DEN,349,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1207,1140,1313,1255,WN,3050,N779SW,66,75,53,18,27,ABQ,DEN,349,6,7,0,,0,3,0,0,0,15
2008,1,2,3,615,615,706,710,WN,348,N669SW,51,55,39,-4,0,ABQ,ELP,223,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1746,1735,1843,1825,WN,500,N642WN,57,50,37,18,11,ABQ,ELP,223,11,9,0,,0,2,0,7,0,9
2008,1,2,3,1032,1005,1120,1055,WN,1001,N418WN,48,50,36,25,27,ABQ,ELP,223,4,8,0,,0,12,0,0,0,13
2008,1,2,3,635,630,929,930,WN,1392,N498WN,114,120,97,-1,5,ABQ,HOU,759,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1922,1845,2210,2140,WN,1925,N505SW,108,115,98,30,37,ABQ,HOU,759,3,7,0,,0,6,0,0,0,24
2008,1,2,3,1050,1050,1341,1350,WN,3234,N464WN,111,120,100,-9,0,ABQ,HOU,759,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1252,1245,1313,1320,WN,1328,N305SW,81,95,70,-7,7,ABQ,LAS,487,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2055,2020,2117,2055,WN,1493,N335SW,82,95,71,22,35,ABQ,LAS,487,6,5,0,,0,4,0,0,0,18
2008,1,2,3,958,950,1028,1025,WN,1586,N409WN,90,95,72,3,8,ABQ,LAS,487,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,649,650,716,725,WN,1653,N795SW,87,95,71,-9,-1,ABQ,LAS,487,8,8,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1537,1520,1555,1555,WN,2284,N279WN,78,95,67,0,17,ABQ,LAS,487,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1853,1755,1916,1830,WN,2788,N354SW,83,95,71,46,58,ABQ,LAS,487,4,8,0,,0,1,0,0,0,45
2008,1,2,3,1153,1115,1219,1150,WN,2874,N673AA,86,95,71,29,38,ABQ,LAS,487,8,7,0,,0,1,0,0,0,28
2008,1,2,3,1201,1200,1245,1305,WN,467,N686SW,104,125,92,-20,1,ABQ,LAX,677,6,6,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1543,1500,1632,1605,WN,1135,N662SW,109,125,95,27,43,ABQ,LAX,677,7,7,0,,0,11,0,0,0,16
2008,1,2,3,731,730,822,835,WN,1486,N725SW,111,125,94,-13,1,ABQ,LAX,677,10,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2101,2005,2154,2105,WN,2027,N302SW,113,120,99,49,56,ABQ,LAX,677,8,6,0,,0,24,0,0,0,25
2008,1,2,3,1600,1530,1749,1725,WN,555,N512SW,49,55,43,24,30,ABQ,LBB,289,2,4,0,,0,1,0,0,0,23
2008,1,2,3,1644,1610,1843,1810,WN,2374,N355SW,59,60,47,33,34,ABQ,MAF,332,3,9,0,,0,8,0,0,0,25
2008,1,2,3,839,835,1122,1125,WN,290,N437WN,103,110,93,-3,4,ABQ,MCI,718,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1935,1855,2224,2145,WN,580,N600WN,109,110,97,39,40,ABQ,MCI,718,5,7,0,,0,34,0,0,0,5
2008,1,2,3,925,910,1440,1430,WN,1320,N287WN,195,200,179,10,15,ABQ,MCO,1552,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1319,1250,1828,1810,WN,3245,N280WN,189,200,175,18,29,ABQ,MCO,1552,7,7,0,,0,5,0,0,0,13
2008,1,2,3,1007,935,1358,1315,WN,2524,N248WN,171,160,146,43,32,ABQ,MDW,1121,7,18,0,,0,32,0,11,0,0
2008,1,2,3,1517,1500,1908,1840,WN,3481,N266WN,171,160,159,28,17,ABQ,MDW,1121,6,6,0,,0,17,0,11,0,0
2008,1,2,3,1324,1320,1440,1455,WN,61,N367SW,136,155,124,-15,4,ABQ,OAK,889,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2033,1925,2155,2100,WN,231,N296WN,142,155,129,55,68,ABQ,OAK,889,6,7,0,,0,28,0,0,0,27
2008,1,2,3,730,730,846,905,WN,912,N650SW,136,155,123,-19,0,ABQ,OAK,889,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1942,1800,2126,2000,WN,360,N900WN,164,180,154,86,102,ABQ,PDX,1111,4,6,0,,0,7,0,0,0,79
2008,1,2,3,1158,1155,1313,1310,WN,10,N664WN,75,75,59,3,3,ABQ,PHX,328,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,754,755,910,910,WN,88,N384SW,76,75,61,0,-1,ABQ,PHX,328,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2100,1935,2204,2050,WN,160,N305SW,64,75,56,74,85,ABQ,PHX,328,4,4,0,,0,2,0,0,0,72
2008,1,2,3,1554,1525,1700,1640,WN,357,N650SW,66,75,56,20,29,ABQ,PHX,328,5,5,0,,0,5,0,0,0,15
2008,1,2,3,1425,1400,1530,1515,WN,734,N311SW,65,75,55,15,25,ABQ,PHX,328,5,5,0,,0,7,0,0,0,8
2008,1,2,3,1642,1600,1750,1715,WN,806,N490WN,68,75,52,35,42,ABQ,PHX,328,7,9,0,,0,0,0,0,0,35
2008,1,2,3,2225,2045,2330,2155,WN,823,N761RR,65,70,54,95,100,ABQ,PHX,328,3,8,0,,0,0,0,0,0,95
2008,1,2,3,921,905,1031,1025,WN,957,N385SW,70,80,60,6,16,ABQ,PHX,328,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,621,620,728,735,WN,2613,N222WN,67,75,53,-7,1,ABQ,PHX,328,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1904,1825,2022,1945,WN,2871,N440LV,78,80,57,37,39,ABQ,PHX,328,5,16,0,,0,8,0,0,0,29
2008,1,2,3,1050,1040,1155,1155,WN,2976,N271WN,65,75,55,0,10,ABQ,PHX,328,5,5,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1253,1220,1330,1315,WN,137,N633SW,97,115,88,15,33,ABQ,SAN,628,3,6,0,,0,8,0,0,0,7
2008,1,2,3,1930,1815,2013,1905,WN,574,N660SW,103,110,93,68,75,ABQ,SAN,628,3,7,0,,0,53,0,0,0,15
2008,1,2,3,706,705,750,755,WN,783,N323SW,104,110,90,-5,1,ABQ,SAN,628,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2000,1910,2159,2125,WN,2010,N297WN,179,195,164,34,50,ABQ,SEA,1180,6,9,0,,0,10,0,0,0,24
2008,1,2,3,851,840,1045,1055,WN,2270,N215WN,174,195,162,-10,11,ABQ,SEA,1180,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1551,1520,1722,1700,WN,901,N345SA,91,100,76,22,31,ABQ,SLC,493,3,12,0,,0,1,0,0,0,21
2008,1,2,3,922,915,1057,1055,WN,1002,N750SA,95,100,79,2,7,ABQ,SLC,493,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1055,1040,1409,1355,WN,406,N698SW,134,135,123,14,15,ABQ,STL,934,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1455,1440,2007,1950,WN,3425,N788SA,192,190,170,17,15,ABQ,TPA,1497,15,7,0,,0,7,0,2,0,8
2008,1,2,3,1724,1725,1826,1830,WN,644,N295WN,62,65,52,-4,-1,ABQ,TUS,321,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1039,1020,1139,1130,WN,1655,N782SA,60,70,51,9,19,ABQ,TUS,321,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1433,1325,1539,1440,WN,182,N678AA,66,75,55,59,68,ALB,BWI,288,3,8,0,,0,0,0,0,11,48
2008,1,2,3,1003,1005,1108,1120,WN,733,N626SW,65,75,55,-12,-2,ALB,BWI,288,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1839,1820,1940,1935,WN,1861,N720WN,61,75,51,5,19,ALB,BWI,288,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,613,615,732,735,WN,2697,N440LV,79,80,59,-3,-2,ALB,BWI,288,3,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1541,1515,1645,1630,WN,3046,N321SW,64,75,54,15,26,ALB,BWI,288,3,7,0,,0,5,0,0,0,10
2008,1,2,3,830,830,944,945,WN,3397,N787SA,74,75,58,-1,0,ALB,BWI,288,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2115,2055,2222,2210,WN,3690,N212WN,67,75,56,12,20,ALB,BWI,288,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1139,1135,1348,1420,WN,3237,N431WN,309,345,297,-32,4,ALB,LAS,2237,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2020,1930,2305,2235,WN,1416,N231WN,165,185,153,30,50,ALB,MCO,1073,6,6,0,,0,4,0,0,0,26
2008,1,2,3,810,810,1133,1115,WN,2958,N796SW,203,185,178,18,0,ALB,MCO,1073,8,17,0,,0,0,0,18,0,0
2008,1,2,3,1228,1205,1527,1510,WN,3656,N432WN,179,185,165,17,23,ALB,MCO,1073,6,8,0,,0,0,0,0,0,17
2008,1,2,3,708,700,904,825,WN,2262,N699SW,176,145,107,39,8,ALB,MDW,717,50,19,0,,0,8,0,31,0,0
2008,1,2,3,1715,1605,1828,1725,WN,3162,N262WN,133,140,108,63,70,ALB,MDW,717,9,16,0,,0,0,0,63,0,0
2008,1,2,3,742,735,1108,1045,WN,3306,N289CT,206,190,180,23,7,ALB,TPA,1130,4,22,0,,0,7,0,16,0,0
2008,1,2,3,730,735,727,735,WN,88,N384SW,57,60,47,-8,-5,AMA,ABQ,277,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,627,630,729,735,WN,5,N511SW,62,65,48,-6,-3,AMA,DAL,324,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1059,1100,1158,1205,WN,25,N672SW,59,65,49,-7,-1,AMA,DAL,324,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1412,1355,1507,1500,WN,37,N519SW,55,65,46,7,17,AMA,DAL,324,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1835,1835,1941,1940,WN,55,N527SW,66,65,50,1,0,AMA,DAL,324,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1256,1255,1353,1400,WN,85,N247WN,57,65,46,-7,1,AMA,DAL,324,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1626,1615,1723,1720,WN,1079,N273WN,57,65,49,3,11,AMA,DAL,324,2,6,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2028,2015,2125,2120,WN,1582,N308SA,57,65,47,5,13,AMA,DAL,324,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,905,830,1003,935,WN,1751,N392SW,58,65,48,28,35,AMA,DAL,324,2,8,0,,0,28,0,0,0,0
2008,1,2,3,1613,1540,1612,1555,WN,510,N258WN,59,75,48,17,33,AMA,DEN,358,5,6,0,,0,1,0,0,0,16
2008,1,2,3,855,855,907,910,WN,1636,N360SW,72,75,59,-3,0,AMA,DEN,358,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1153,1150,1154,1205,WN,12,N320SW,121,135,105,-11,3,AMA,LAS,758,8,8,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,705,700,855,855,WN,222,N602SW,110,115,94,0,5,AUS,BNA,756,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1935,1920,2125,2115,WN,330,N784SW,110,115,95,10,15,AUS,BNA,756,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1146,1050,1337,1240,WN,1422,N762SW,111,110,96,57,56,AUS,BNA,756,6,9,0,,0,11,0,1,0,45
2008,1,2,3,1437,1415,1837,1815,WN,1001,N418WN,180,180,163,22,22,AUS,BWI,1342,5,12,0,,0,5,0,0,0,17
2008,1,2,3,924,925,1325,1325,WN,3489,N325SW,181,180,167,0,-1,AUS,BWI,1342,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1103,1050,1152,1145,WN,61,N367SW,49,55,36,7,13,AUS,DAL,189,2,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,631,630,720,725,WN,128,N261WN,49,55,38,-5,1,AUS,DAL,189,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1457,1450,1547,1545,WN,154,N685SW,50,55,38,2,7,AUS,DAL,189,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1406,1355,1453,1445,WN,303,N639SW,47,50,36,8,11,AUS,DAL,189,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,NA,1830,NA,1925,WN,460,,NA,55,NA,NA,NA,AUS,DAL,189,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,2,3,1736,1640,1828,1735,WN,900,N694SW,52,55,38,53,56,AUS,DAL,189,3,11,0,,0,13,0,0,0,40
2008,1,2,3,854,900,944,955,WN,1194,N348SW,50,55,38,-11,-6,AUS,DAL,189,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2056,2045,2142,2135,WN,1399,N507SW,46,50,33,7,11,AUS,DAL,189,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1545,1545,1634,1640,WN,1417,N527SW,49,55,37,-6,0,AUS,DAL,189,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,806,805,852,900,WN,2530,N672SW,46,55,37,-8,1,AUS,DAL,189,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1849,1740,1935,1835,WN,2880,N506SW,46,55,35,60,69,AUS,DAL,189,2,9,0,,0,0,0,0,0,60
2008,1,2,3,1958,1935,2048,2030,WN,3409,N503SW,50,55,35,18,23,AUS,DAL,189,7,8,0,,0,2,0,0,0,16
2008,1,2,3,1222,1210,1313,1300,WN,3949,N609SW,51,50,38,13,12,AUS,DAL,189,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1457,1435,1625,1550,WN,2124,N606SW,148,135,117,35,22,AUS,DEN,775,21,10,0,,0,7,0,13,0,15
2008,1,2,3,1739,1705,1809,1745,WN,231,N296WN,90,100,77,24,34,AUS,ELP,528,3,10,0,,0,4,0,0,0,20
2008,1,2,3,2056,1945,2125,2020,WN,2461,N719SW,89,95,78,65,71,AUS,ELP,528,2,9,0,,0,38,0,0,0,27
2008,1,2,3,726,725,756,805,WN,2524,N248WN,90,100,78,-9,1,AUS,ELP,528,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1235,1240,1306,1320,WN,3481,N266WN,91,100,76,-14,-5,AUS,ELP,528,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1454,1440,1549,1530,WN,112,N506SW,55,50,34,19,14,AUS,HOU,148,3,18,0,,0,0,0,5,0,14
2008,1,2,3,632,630,718,715,WN,311,N510SW,46,45,33,3,2,AUS,HOU,148,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1938,1910,2017,1955,WN,555,N512SW,39,45,29,22,28,AUS,HOU,148,3,7,0,,0,3,0,0,0,19
2008,1,2,3,1716,1705,1812,1755,WN,1856,N441WN,56,50,34,17,11,AUS,HOU,148,3,19,0,,0,11,0,6,0,0
2008,1,2,3,1106,1105,1149,1150,WN,2445,N343SW,43,45,29,-1,1,AUS,HOU,148,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2256,2025,2332,2110,WN,2529,N266WN,36,45,26,142,151,AUS,HOU,148,3,7,0,,0,124,0,0,0,18
2008,1,2,3,824,825,906,910,WN,2974,N433LV,42,45,31,-4,-1,AUS,HOU,148,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1251,1250,1350,1350,WN,501,N527SW,59,60,47,0,1,AUS,HRL,273,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,855,900,942,1000,WN,906,N324SW,167,180,145,-18,-5,AUS,LAS,1090,13,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1144,1120,1229,1220,WN,1838,N505SW,165,180,147,9,24,AUS,LAS,1090,8,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1947,1925,2038,2030,WN,3862,N337SW,171,185,153,8,22,AUS,LAS,1090,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1147,1155,1251,1320,WN,2985,N219WN,184,205,165,-29,-8,AUS,LAX,1242,8,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1906,1740,2011,1850,WN,160,N305SW,65,70,53,81,86,AUS,LBB,341,2,10,0,,0,77,0,0,0,4
2008,1,2,3,739,740,844,850,WN,1028,N344SW,65,70,53,-6,-1,AUS,LBB,341,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,609,610,709,715,WN,697,N348SW,60,65,47,-6,-1,AUS,MAF,294,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1636,1635,1733,1740,WN,3595,N389SW,57,65,45,-7,1,AUS,MAF,294,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1331,1320,1639,1645,WN,297,N715SW,128,145,114,-6,11,AUS,MCO,993,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2032,1740,2306,2010,WN,870,N355SW,154,150,136,176,172,AUS,MDW,972,8,10,0,,0,100,0,4,0,72
2008,1,2,3,703,700,945,930,WN,1567,N315SW,162,150,144,15,3,AUS,MDW,972,6,12,0,,0,0,0,15,0,0
2008,1,2,3,954,955,1115,1130,WN,513,N629SW,141,155,127,-15,-1,AUS,PHX,872,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1533,1520,1658,1655,WN,700,N634SW,145,155,133,3,13,AUS,PHX,872,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,652,650,814,825,WN,754,N704SW,142,155,127,-11,2,AUS,PHX,872,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2104,1955,2229,2130,WN,2183,N521SW,145,155,134,59,69,AUS,PHX,872,3,8,0,,0,4,0,0,0,55
2008,1,2,3,1755,1530,1851,1640,WN,687,N211WN,176,190,163,131,145,AUS,SAN,1164,2,11,0,,0,131,0,0,0,0
2008,1,2,3,914,915,1001,1025,WN,3502,N608SW,167,190,156,-24,-1,AUS,SAN,1164,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1546,1535,1854,1850,WN,304,N363SW,128,135,112,4,11,AUS,TPA,928,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1410,1355,1523,1535,WN,298,N406WN,133,160,121,-12,15,BDL,BNA,852,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2203,2120,2303,2230,WN,610,N602SW,60,70,49,33,43,BDL,BWI,283,3,8,0,,0,0,0,0,0,33
2008,1,2,3,1536,1515,1640,1625,WN,1657,N623SW,64,70,55,15,21,BDL,BWI,283,2,7,0,,0,0,0,0,0,15
2008,1,2,3,1353,1330,1457,1440,WN,1743,N390SW,64,70,50,17,23,BDL,BWI,283,5,9,0,,0,6,0,0,0,11
2008,1,2,3,1050,1035,1155,1145,WN,2707,N495WN,65,70,49,10,15,BDL,BWI,283,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,615,615,745,730,WN,2872,N321SW,90,75,65,15,0,BDL,BWI,283,6,19,0,,0,0,0,15,0,0
2008,1,2,3,734,735,840,845,WN,3481,N266WN,66,70,51,-5,-1,BDL,BWI,283,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2018,1835,2120,1945,WN,3486,N614SW,62,70,51,95,103,BDL,BWI,283,4,7,0,,0,3,0,0,0,92
2008,1,2,3,1850,1715,2001,1825,WN,3505,N235WN,71,70,58,96,95,BDL,BWI,283,4,9,0,,0,1,0,1,0,94
2008,1,2,3,810,805,914,915,WN,3745,N657SW,64,70,51,-1,5,BDL,BWI,283,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,711,700,936,1000,WN,3655,N759GS,325,360,309,-24,11,BDL,LAS,2298,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2032,1945,2328,2245,WN,452,N348SW,176,180,162,43,47,BDL,MCO,1050,4,10,0,,0,7,0,0,0,36
2008,1,2,3,1321,1205,1631,1510,WN,524,N656SW,190,185,175,81,76,BDL,MCO,1050,5,10,0,,0,19,0,5,0,57
2008,1,2,3,653,655,1012,1000,WN,3133,N212WN,199,185,174,12,-2,BDL,MCO,1050,9,16,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1819,1725,1936,1855,WN,2449,N238WN,137,150,123,41,54,BDL,MDW,777,7,7,0,,0,0,39,0,0,2
2008,1,2,3,1242,1200,1354,1325,WN,3149,N236WN,132,145,117,29,42,BDL,MDW,777,6,9,0,,0,0,0,25,0,4
2008,1,2,3,646,645,832,820,WN,3916,N259WN,166,155,119,12,1,BDL,MDW,777,35,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1019,1005,1323,1320,WN,1860,N214WN,184,195,171,3,14,BDL,TPA,1111,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1948,1910,2234,2225,WN,3407,N388SW,166,195,158,9,38,BDL,TPA,1111,1,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1530,1520,1624,1610,WN,102,N364SW,54,50,41,14,10,BHM,BNA,177,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,912,910,1000,1000,WN,518,N746SW,48,50,36,0,2,BHM,BNA,177,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1308,1300,1550,1550,WN,521,N783SW,102,110,88,0,8,BHM,BWI,682,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,710,705,949,955,WN,785,N777QC,99,110,87,-6,5,BHM,BWI,682,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1809,1750,2058,2040,WN,2036,N310SW,109,110,94,18,19,BHM,BWI,682,2,13,0,,0,9,0,0,0,9
2008,1,2,3,1135,1110,1323,1305,WN,112,N506SW,108,115,96,18,25,BHM,DAL,587,2,10,0,,0,9,0,0,0,9
2008,1,2,3,813,810,1000,1005,WN,573,N221WN,107,115,96,-5,3,BHM,DAL,587,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1710,1645,1853,1825,WN,764,N414WN,103,100,92,28,25,BHM,DAL,587,4,7,0,,0,7,0,3,0,18
2008,1,2,3,1032,1030,1220,1225,WN,63,N448WN,108,115,96,-5,2,BHM,HOU,570,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1807,1655,1953,1850,WN,823,N415WN,106,115,91,63,72,BHM,HOU,570,3,12,0,,0,4,0,0,0,59
2008,1,2,3,1458,1455,1700,1705,WN,3948,N206WN,62,70,49,-5,3,BHM,JAX,365,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1023,1005,1230,1220,WN,3430,N494WN,247,255,235,10,18,BHM,LAS,1618,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,652,650,911,915,WN,779,N207WN,79,85,66,-4,2,BHM,MCO,478,7,6,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,932,935,1150,1200,WN,1317,N745SW,78,85,67,-10,-3,BHM,MCO,478,6,5,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1905,1850,2122,2120,WN,2382,N419WN,77,90,61,2,15,BHM,MCO,478,9,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,635,635,834,820,WN,437,N520SW,119,105,90,14,0,BHM,MDW,570,22,7,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1555,1445,1804,1630,WN,1944,N288WN,129,105,103,94,70,BHM,MDW,570,7,19,0,,0,0,62,24,0,8
2008,1,2,3,1233,1220,1342,1325,WN,223,N404WN,69,65,56,17,13,BHM,MSY,321,3,10,0,,0,0,0,4,0,13
2008,1,2,3,2110,1935,2219,2040,WN,623,N421LV,69,65,52,99,95,BHM,MSY,321,4,13,0,,0,0,0,4,0,95
2008,1,2,3,610,615,721,720,WN,1481,N706SW,71,65,56,1,-5,BHM,MSY,321,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1645,1555,1928,1900,WN,2093,N283WN,223,245,209,28,50,BHM,PHX,1455,6,8,0,,0,3,0,0,0,25
